"","item_id_1","subj_id_1","sigma_1","T_0s_1","T_1s_1","SC_1","category_1","group_1","O_0i_1","RT_1","zRT_1","zSC_1","item_id_2","subj_id_2","sigma_2","T_0s_2","T_1s_2","SC_2","category_2","group_2","O_0i_2","RT_2","zRT_2","zSC_2","item_id_3","subj_id_3","sigma_3","T_0s_3","T_1s_3","SC_3","category_3","group_3","O_0i_3","RT_3","zRT_3","zSC_3"
"17",1,53,437.228812535217,103.999433572716,-0.858175514557545,-0.63068545138345,"ingroup",-1,1.49969367534611,1287.82049959577,2.15287822598546,-0.79397740908714,1,53,437.228812535217,-7.8714421489786,-30.9648400887274,-0.63068545138345,"ingroup",-1,1.49969367534611,1225.04412378485,1.98227694457888,-0.79397740908714,1,53,384.717269516889,-39.7762016441446,-50.4652671609407,1.4153291720647,"ingroup",-1,-135.294411065599,952.840250899815,0.682940216574649,1.3496287834689
"18",1,65,433.863922523186,-92.4280220859827,-0.692855021845513,-0.203785066452724,"ingroup",-1,1.49969367534611,1091.73179197654,1.33721179963071,-0.368665207100837,1,65,433.863922523186,-0.775537667511318,27.7874390605165,-0.203785066452724,"ingroup",-1,1.49969367534611,1149.10012369048,1.64491614468964,-0.368665207100837,1,65,123.260717336185,-99.8279983521363,20.8280447928153,-1.85854101217898,"ingroup",-1,-135.294411065599,560.015077552897,-0.854626248191615,-1.76701988323537
"19",1,7,240.23573809194,90.2234265172768,-0.19707804406085,-0.692413152126154,"ingroup",-1,1.49969367534611,1075.36826423707,1.26914474795872,-0.855475466369735,1,7,240.23573809194,-3.90608583426566,-26.9639118888014,-0.692413152126154,"ingroup",-1,1.49969367534611,1026.53929352514,1.10047261197753,-0.855475466369735,1,7,-278.646532019437,-191.762284513913,34.4205059001993,-0.882084532089558,"ingroup",-1,-135.294411065599,70.6936253386931,-2.76989112036122,-0.837455906810177
"20",1,66,-600.286261262865,-7.71941623420544,1.20499590229875,1.99643445216969,"ingroup",-1,1.49969367534611,164.659060131746,-2.51911481568437,1.82336890987564,1,66,-600.286261262865,6.67765527027539,2.08834004618428,1.99643445216969,"ingroup",-1,1.49969367534611,179.936326174317,-2.66033342798822,1.82336890987564,1,66,36.8889704720139,91.1864528820461,-19.4219598759652,-0.0434008527692165,"ingroup",-1,-135.294411065599,762.611893257801,-0.0616371761262431,-0.0390484490189856
"21",1,54,81.2349861410721,-71.1541993569813,-1.08388497108534,0.792349537294271,"ingroup",-1,1.49969367534611,769.729045048145,-0.00221683474790729,0.623763511048803,1,54,81.2349861410721,-3.53616765665106,21.4930184565784,0.792349537294271,"ingroup",-1,1.49969367534611,832.658972305258,0.239211417304594,0.623763511048803,1,54,584.171379920962,36.5621378644884,16.2346311681033,-0.031288465393143,"ingroup",-1,-135.294411065599,1218.38363420234,1.72230996375214,-0.0275177364855667
"22",1,67,-354.397116610341,-103.98976583664,-1.06460106376923,1.54321779434101,"ingroup",-1,1.49969367534611,307.966678930062,-1.92300086953295,1.37183833852404,1,67,-354.397116610341,-2.39457883600673,31.3158116958473,1.54321779434101,"ingroup",-1,1.49969367534611,427.151482329825,-1.56214657028088,1.37183833852404,1,67,44.3498316364131,-40.6673299789771,70.0660426049021,0.560633367132913,"ingroup",-1,-135.294411065599,593.209743045529,-0.724698209120834,0.535978152573842
"23",1,79,303.703025973437,36.4002800676447,-0.368194841464872,0.0223107965723932,"ingroup",-1,1.49969367534611,1092.18608780341,1.33910152524578,-0.143410480804887,1,79,303.703025973437,-3.11718285437582,-10.8253532179191,0.0223107965723932,"ingroup",-1,1.49969367534611,1062.89247572458,1.26196184891637,-0.143410480804887,1,79,-20.0687227812895,80.4767616262682,23.6530589900676,0.217977240010426,"ingroup",-1,-135.294411065599,658.796169705875,-0.467984798120205,0.209777447709589
"24",1,64,294.587358105375,31.5693383027801,1.79683164466109,-0.0677694084923992,"ingroup",-1,1.49969367534611,1075.0600941362,1.26786285871616,-0.233155563554582,1,64,294.587358105375,8.59471498358133,-9.7780979673176,-0.0677694084923992,"ingroup",-1,1.49969367534611,1064.44482656212,1.2688577501016,-0.233155563554582,1,64,95.2313219405365,127.912284666645,44.1507615752799,1.08548842138296,"ingroup",-1,-135.294411065599,852.478458665338,0.290111710272962,1.03562802046233
"25",1,28,-112.757014903264,43.0376493744138,0.455196908056461,-0.46705390018763,"ingroup",-1,1.49969367534611,676.441990745302,-0.390261200648451,-0.630954610771271,1,28,-112.757014903264,1.06896174445375,-12.963182129968,-0.46705390018763,"ingroup",-1,1.49969367534611,654.158788417272,-0.553727652825971,-0.630954610771271,1,28,-1.15270893976785,-70.2601854491682,-53.9100098960049,1.49346731531515,"ingroup",-1,-135.294411065599,531.624539846622,-0.965750335077206,1.42401448793339
"26",1,77,-140.967869979877,-24.8754439795404,-0.188697707318555,-0.231874507234865,"ingroup",-1,1.49969367534611,583.5700865388,-0.776578674676464,-0.396650147694308,1,77,-140.967869979877,-0.220615302466348,7.47893071642377,-0.231874507234865,"ingroup",-1,1.49969367534611,598.779359229716,-0.79973587605502,-0.396650147694308,1,77,-273.355395255943,67.4359454437389,-19.7394404470133,-0.599175415088063,"ingroup",-1,-135.294411065599,434.361212841775,-1.34645106405563,-0.568132973193344
"27",1,35,-289.952107233198,-44.0219158533164,-0.743702735138372,0.0413884770331462,"ingroup",-1,1.49969367534611,418.652477370729,-1.46258328221511,-0.124403774388189,1,35,-289.952107233198,-2.57816237376665,13.3108289918216,0.0413884770331462,"ingroup",-1,1.49969367534611,446.623394786912,-1.47564783497943,-0.124403774388189,1,35,-165.284856893082,-150.99225982101,-47.8371956364793,-1.72334074820438,"ingroup",-1,-135.294411065599,411.472048894914,-1.4360420915129,-1.63831236010802
"28",1,55,-147.671820916972,63.3173388441204,1.24387579586234,0.12538457012308,"ingroup",-1,1.49969367534611,667.311144339813,-0.428242606857837,-0.0407201690990454,1,55,-147.671820916972,4.63824973947942,-19.177211056472,0.12538457012308,"ingroup",-1,1.49969367534611,626.492652891081,-0.676627020772902,-0.0407201690990454,1,55,-166.944387964244,31.458440127679,-44.2235485900059,1.71743151459728,"ingroup",-1,-135.294411065599,464.666588798014,-1.22783206269317,1.63722322371086
"29",1,89,-200.84054539386,-66.7340089472433,0.766921934192528,0.266407053232127,"ingroup",-1,1.49969367534611,486.026601344919,-1.18232843430453,0.0997776728750675,1,89,-200.84054539386,6.20548462201573,19.8296166528384,0.266407053232127,"ingroup",-1,1.49969367534611,544.98183652219,-1.03871690510428,0.0997776728750675,1,89,94.1435362016763,79.3852700335037,54.8413449123983,0.968205481324241,"ingroup",-1,-135.294411065599,796.172795817803,0.0697243602638282,0.923977375143413
"30",1,50,248.889291727293,-122.706870193064,0.516879106381049,1.27368426608477,"ingroup",-1,1.49969367534611,890.560419549307,0.500403110212295,1.10330754666167,1,50,248.889291727293,6.64099936442314,36.6260224704729,1.27368426608477,"ingroup",-1,1.49969367534611,1029.79079350735,1.11491652635489,1.10330754666167,1,50,-268.033472767595,95.4344038400509,22.1601711505096,-1.81227956241989,"ingroup",-1,-135.294411065599,361.663127956353,-1.63100038766489,-1.72298005343229
"31",1,69,74.9067561378189,-125.556121084408,-0.0934595137156264,2.64448799222478,"ingroup",-1,1.49969367534611,727.141515602941,-0.179367362035288,2.4690115184448,1,69,74.9067561378189,3.47252350404286,37.5910124964348,2.64448799222478,"ingroup",-1,1.49969367534611,918.141821905415,0.618945991228586,2.4690115184448,1,69,209.125440866661,-67.4091719545621,-45.0469277845119,0.138812847613433,"ingroup",-1,-135.294411065599,796.603821785142,0.0714114493757034,0.134414777802279
"32",1,75,122.409101377356,-62.3683312891802,-0.197586248709083,-0.404433643078437,"ingroup",-1,1.49969367534611,807.773624107834,0.156036469180461,-0.568567317669202,1,75,122.409101377356,0.917877804276408,18.700654429425,-0.404433643078437,"ingroup",-1,1.49969367534611,844.518508197926,0.291894216605309,-0.568567317669202,1,75,-54.5407661893849,138.254973785226,-30.4219080407381,-1.09798247952098,"ingroup",-1,-135.294411065599,751.2646017981,-0.106051882713687,-1.0429857574575
"33",1,84,166.170421948594,68.183283214897,0.256269389710839,-0.690655503762959,"ingroup",-1,1.49969367534611,978.513580547047,0.866260182700825,-0.853724356925808,1,84,166.170421948594,-0.788502715353478,-20.4516316877911,-0.690655503762959,"ingroup",-1,1.49969367534611,944.551721544854,0.736264869037026,-0.853724356925808,1,84,367.490180018043,-109.192919412184,1.06112563346221,-1.07813463257514,"ingroup",-1,-135.294411065599,860.016341286099,0.319615918046302,-1.02409106639174
"34",1,74,150.452487865504,119.556902170179,0.760194342207808,-0.169275570018636,"ingroup",-1,1.49969367534611,1018.92745133803,1.03436898388308,-0.334284095169533,1,74,150.452487865504,0.276940713515281,-35.9183964416812,-0.169275570018636,"ingroup",-1,1.49969367534611,942.534870027682,0.727305548481806,-0.334284095169533,1,74,106.266169692114,-24.1604058955112,-78.5509963694631,0.723300867231591,"ingroup",-1,-135.294411065599,725.779353976845,-0.20580430454133,0.690833848972135
"35",1,23,-73.1355604087375,104.845078125094,0.287497588642947,-0.48115479829018,"ingroup",-1,1.49969367534611,777.971834975886,0.032070540008056,-0.645003049783462,1,23,-73.1355604087375,-1.78143572235685,-31.4287547889088,-0.48115479829018,"ingroup",-1,1.49969367534611,718.322000521228,-0.26869983585617,-0.645003049783462,1,23,-245.436026166638,-152.235937483784,49.8545367334506,-0.704013840217196,"ingroup",-1,-135.294411065599,125.040666290391,-2.55717005945097,-0.667936728232449
"36",1,93,201.358531491081,196.328409450594,-0.00473178470832403,-0.458792927772878,"ingroup",-1,1.49969367534611,1144.60560803336,1.55714999553414,-0.622724371370488,1,93,201.358531491081,-6.23538748705431,-58.752193161937,-0.458792927772878,"ingroup",-1,1.49969367534611,1027.74219227742,1.10581616623794,-0.622724371370488,1,93,-268.360492589966,18.2193982049909,-25.8965025179487,-0.590375746055141,"ingroup",-1,-135.294411065599,399.845906601077,-1.48154825486109,-0.559755891875065
"37",1,29,-297.139231663767,105.167383164668,-0.45899305832442,0.662923452859406,"ingroup",-1,1.49969367534611,566.311795500103,-0.848367656038202,0.494818926062331,1,29,-297.139231663767,-5.77714849891371,-31.3878245465527,0.662923452859406,"ingroup",-1,1.49969367534611,465.792647561666,-1.39049358393479,0.494818926062331,1,29,-50.5186579030376,44.8733999107043,2.58817523502656,0.573750383698329,"ingroup",-1,-135.294411065599,613.6946260782,-0.644517835451456,0.548465248851053
"38",1,44,-226.649350925686,-115.539513810974,0.708245421573778,0.39257328164249,"ingroup",-1,1.49969367534611,412.806354562892,-1.48690128683962,0.225474529368242,1,44,-226.649350925686,7.43599235909696,34.4459070637717,0.39257328164249,"ingroup",-1,1.49969367534611,515.288703636587,-1.17062066378247,0.225474529368242,1,44,-381.986574335692,-38.1747874129402,-17.1894703466028,0.89935545938124,"ingroup",-1,-135.294411065599,205.267808126095,-2.24315107283759,0.858433747261055
"39",1,90,-4.65606098300848,-95.4835612404124,0.847364554528346,0.554793475278744,"ingroup",-1,1.49969367534611,656.530753976219,-0.4730855893495,0.387091220749945,1,90,-4.65606098300848,7.54435418757222,28.4183773928835,0.554793475278744,"ingroup",-1,1.49969367534611,747.283874595395,-0.140044497820107,0.387091220749945,1,90,-524.783250258791,60.4292000386457,-20.443314364023,2.09129823639828,"ingroup",-1,-135.294411065599,148.954768166645,-2.463567297778,1.99313569257846
"40",1,41,-127.884744117721,41.6358818613318,0.0629643969026521,0.193079635023937,"ingroup",-1,1.49969367534611,667.130820515067,-0.428992696404057,0.0267230521603157,1,41,-127.884744117721,-0.980830142197802,-12.4715045873764,0.193079635023937,"ingroup",-1,1.49969367534611,634.628426799113,-0.640486032809123,0.0267230521603157,1,41,167.201129468735,-54.3327578066431,84.2826610060216,-0.0527094051610503,"ingroup",-1,-135.294411065599,638.321716611843,-0.548124347715749,-0.047909975520733
"41",1,14,-257.559032658159,-34.0141285729242,0.504945555235881,0.0162554651767423,"ingroup",-1,1.49969367534611,459.592349665683,-1.29228648269165,-0.149443284757639,1,14,-257.559032658159,3.77181860593053,10.0861082730894,0.0162554651767423,"ingroup",-1,1.49969367534611,487.952880383597,-1.29205270827314,-0.149443284757639,1,14,-452.024920305781,24.0088574490761,-19.4203920078819,-0.365605352375978,"ingroup",-1,-135.294411065599,209.55406382514,-2.2263741362525,-0.345779677684828
"42",1,2,254.229200266207,33.4547403932281,0.362837535657485,0.931781215232504,"ingroup",-1,1.49969367534611,1048.47669415136,1.15728440099029,0.762676466070331,1,2,254.229200266207,0.878974474465589,-10.0784116970937,0.931781215232504,"ingroup",-1,1.49969367534611,1016.61321756671,1.05637868854794,0.762676466070331,1,2,-234.635222508597,-9.3891031916982,3.42297522562239,1.25850974025293,"ingroup",-1,-135.294411065599,384.151233073103,-1.54297915422648,1.20034031277091
"43",1,73,-118.625731359697,3.17555980080496,-0.383624534059699,0.833879057642652,"ingroup",-1,1.49969367534611,644.452040761989,-0.52332918043658,0.665138530538821,1,73,-118.625731359697,-2.14862069934709,-0.879713528690978,0.833879057642652,"ingroup",-1,1.49969367534611,639.210271033119,-0.620132421808503,0.665138530538821,1,73,-24.445159389808,-104.836748983361,-102.133533646717,-1.11279229017609,"ingroup",-1,-135.294411065599,690.082700116695,-0.345525436494511,-1.05708435454133
"44",1,31,-105.612736535718,-59.2812453559143,-0.627134093819716,0.327510141216588,"ingroup",-1,1.49969367534611,590.302554514071,-0.748573757103134,0.160653441124962,1,31,-105.612736535718,-1.47312917202735,17.8558691647487,0.327510141216588,"ingroup",-1,1.49969367534611,635.68103844671,-0.635810088600698,0.160653441124962,1,31,116.598618290794,-48.9416862904837,-72.9358485312048,-0.474347874206755,"ingroup",-1,-135.294411065599,785.151855428092,0.0265870322534298,-0.449300042453429
"45",1,46,7.5999531927916,141.963361447225,0.855204876576425,1.05104466572565,"ingroup",-1,1.49969367534611,911.617108619671,0.587992214824269,0.881496224815581,1,46,7.5999531927916,0.0754568786464136,-42.6412189677474,1.05104466572565,"ingroup",-1,1.49969367534611,767.508943635698,-0.0502000669134792,0.881496224815581,1,46,34.7171219174836,-19.2005221470513,2.94382779941595,-0.66561463717962,"ingroup",-1,-135.294411065599,618.662759660994,-0.625071944231451,-0.631381575396658
"46",1,82,186.780490710004,-63.3482332860577,0.907564418425026,0.635619855169574,"ingroup",-1,1.49969367534611,880.957451196759,0.460457827418499,0.467616905015911,1,82,186.780490710004,6.84927913812505,18.7905088398662,0.635619855169574,"ingroup",-1,1.49969367534611,944.638773742663,0.736651575018385,0.467616905015911,1,82,144.810681486614,9.66223219520383,-5.76477408901623,-0.106207866058783,"ingroup",-1,-135.294411065599,774.493462398953,-0.0151312404078522,-0.0988392724825089
"47",1,60,-124.847878071658,-112.800109503575,0.735725424029263,-1.17604677961141,"ingroup",-1,1.49969367534611,500.490265364362,-1.12216420921491,-1.33730984816294,1,60,-124.847878071658,7.49605730744732,33.6210580077297,-1.17604677961141,"ingroup",-1,1.49969367534611,549.226410110173,-1.01986152826015,-1.33730984816294,1,60,-95.2833251169763,-7.88140830174807,-3.86548809216003,0.122770996413294,"ingroup",-1,-135.294411065599,516.159483747272,-1.02628248333923,0.119143306625748
"48",1,21,-1.12998733505948,-38.0963912974248,0.890045859970147,-0.263776161923756,"ingroup",-1,1.49969367534611,708.510734682775,-0.256865463164389,-0.428433119745132,1,21,-1.12998733505948,5.95699865315546,11.2368893082317,-0.263776161923756,"ingroup",-1,1.49969367534611,739.488030532285,-0.174675438851315,-0.428433119745132,1,21,354.068399731739,-76.245281368429,-21.739310396204,-0.713304045242117,"ingroup",-1,-135.294411065599,922.641715287881,0.56473940157506,-0.676780788465405
"49",1,26,443.955249747029,-117.265945499944,-1.63965925354292,1.49629811873421,"ingroup",-1,1.49969367534611,1092.33821930688,1.3397343437353,1.32509321658641,1,26,443.955249747029,-5.04487487715357,35.3946621336839,1.49629811873421,"ingroup",-1,1.49969367534611,1222.93935396274,1.97292707059428,1.32509321658641,1,26,332.153383019711,-37.6001682918797,10.1751638563446,-2.80407161618259,"ingroup",-1,-135.294411065599,842.511035484479,0.251097979323778,-2.66714314116985
"50",1,40,-29.0821067188397,7.39575342017621,-0.0129054611294734,1.38772432571642,"ingroup",-1,1.49969367534611,743.685579872632,-0.110549336030209,1.21692334694833,1,40,-29.0821067188397,-0.302839688074142,-2.21087144463759,1.38772432571642,"ingroup",-1,1.49969367534611,735.134781885479,-0.194013575422716,1.21692334694833,1,40,-153.134947749668,-35.7475422383868,21.1092035877991,-0.423617947615381,"ingroup",-1,-135.294411065599,391.535478382735,-1.51407630195008,-0.401006326094747
"51",1,62,-3.44418443826143,-112.882196826754,-1.60794766532037,1.31676526377829,"ingroup",-1,1.49969367534611,647.831623081766,-0.509271196849392,1.14622827158857,1,62,-3.44418443826143,-5.01423023182072,34.0769492809504,1.31676526377829,"ingroup",-1,1.49969367534611,767.003325470787,-0.0524461396557757,1.14622827158857,1,62,-96.5548939793614,-11.8245185066112,-6.39637703588638,0.367321103943841,"ingroup",-1,-135.294411065599,514.046240249691,-1.03455398057063,0.351949350752247
"52",1,33,146.124387459244,-71.2944148807561,0.96153955894615,-1.13956093996767,"ingroup",-1,1.49969367534611,812.876784371603,0.177263986797369,-1.30095974554423,1,33,146.124387459244,7.38880084339511,21.1585425281397,-1.13956093996767,"ingroup",-1,1.49969367534611,848.347281438456,0.308902512210161,-1.30095974554423,1,33,328.232993845341,3.10313895496404,47.2434385097748,-1.07461876037267,"ingroup",-1,-135.294411065599,837.283410294088,0.230636405757529,-1.02074403740297
"53",1,38,-122.588235715185,-222.050935010756,-1.1460442157876,-0.257324594345541,"ingroup",-1,1.49969367534611,405.728226584667,-1.51634403968029,-0.422005553713774,1,38,-122.588235715185,0.905024956969096,66.6616801234108,-0.257324594345541,"ingroup",-1,1.49969367534611,543.427867054115,-1.04561999662042,-0.422005553713774,1,38,-1.57919200711334,-118.822798987236,37.7868410071174,2.67586333428575,"ingroup",-1,-135.294411065599,584.387812645223,-0.759228339210111,2.54962814047731
"54",1,12,145.281870816399,45.6156131793768,0.686018975049644,0.477740441926791,"ingroup",-1,1.49969367534611,946.81630212365,0.73440962317249,0.310324845170404,1,12,145.281870816399,2.21977771617463,-13.7771413982813,0.477740441926791,"ingroup",-1,1.49969367534611,910.973990405366,0.587104827142907,0.310324845170404,1,12,33.460411604288,-28.7807552238281,1.17383826350799,-1.40560714632674,"ingroup",-1,-135.294411065599,602.505380136267,-0.688313932274262,-1.33583732263556
"55",1,96,-180.710499065363,-106.588382638866,-0.314070301002943,1.61941870348572,"ingroup",-1,1.49969367534611,480.200457987323,-1.20656333079407,1.44775576002497,1,96,-180.710499065363,1.69470686129036,31.9553449365211,1.61941870348572,"ingroup",-1,1.49969367534611,608.471826836149,-0.756679694914398,1.44775576002497,1,96,211.148264578945,98.2252400107445,52.1963125462247,-0.607901775647369,"ingroup",-1,-135.294411065599,834.073532142298,0.218072544434366,-0.576440266540903
"56",1,32,-70.0941234901948,22.2685101574841,-0.500696001174536,0.0638634816169111,"ingroup",-1,1.49969367534611,704.781434970112,-0.272378159465801,-0.102012382797562,1,32,-70.0941234901948,-3.37760093431028,-6.57190710598179,0.0638634816169111,"ingroup",-1,1.49969367534611,684.818806304341,-0.417528767513813,-0.102012382797562,1,32,-27.1118260442435,28.2475973367941,74.492393547021,0.524749934420826,"ingroup",-1,-135.294411065599,585.686344652789,-0.7541457238287,0.501817954879646
