"","item_id_1","subj_id_1","sigma_1","T_0s_1","T_1s_1","SC_1","category_1","group_1","O_0i_1","RT_1","zRT_1","zSC_1","item_id_2","subj_id_2","sigma_2","T_0s_2","T_1s_2","SC_2","category_2","group_2","O_0i_2","RT_2","zRT_2","zSC_2"
"13",1,52,121.872172256961,-8.35772241381641,24.9635048527693,0.0994092469556188,"ingroup",-1,-25.1385356760378,816.888105002681,-0.0106865226387694,0.12300091564562,1,52,121.872172256961,-11.3261485859296,6.80922830267387,0.0994092469556188,"ingroup",-1,-25.1385356760378,830.269252419794,0.0209855535315118,0.12300091564562
"14",1,81,12.928121618859,-83.8439680818676,-9.86820595944317,-0.322889173731225,"ingroup",-1,-25.1385356760378,663.771268951539,-0.63657243019132,-0.32752731616759,1,81,12.928121618859,-82.7793629574524,-34.0635668062882,-0.322889173731225,"ingroup",-1,-25.1385356760378,696.843654994766,-0.526946351888624,-0.32752731616759
"15",1,45,242.474784888431,8.76720895957841,-51.4859990545736,0.837003118521639,"ingroup",-1,-25.1385356760378,992.865546642882,0.708645221735604,0.909901473342286,1,45,242.474784888431,14.8788642197992,-17.0928300054291,0.837003118521639,"ingroup",-1,-25.1385356760378,993.371222603934,0.690787863024561,0.909901473342286
"16",1,98,413.702360638403,-0.371182636439607,23.3909349117905,0.389561859395319,"ingroup",-1,-25.1385356760378,1127.80954210532,1.26024716994047,0.432549654250491,1,98,413.702360638403,-3.14329747419708,9.06578207268864,0.389561859395319,"ingroup",-1,-25.1385356760378,1133.78204693054,1.26740563352486,0.432549654250491
"17",1,53,-256.148235629837,-80.6173661104043,2.90029450728341,0.571035289886644,"ingroup",-1,-25.1385356760378,392.562091490028,-1.7451768563916,0.626154223330712,1,53,-256.148235629837,-81.0617036931093,-27.8803276357573,0.571035289886644,"ingroup",-1,-25.1385356760378,405.321554562021,-1.72412487718583,0.626154223330712
"18",1,65,230.868735165075,65.1172383465817,-31.5775287323135,1.08670141605422,"ingroup",-1,-25.1385356760378,1028.97663553958,0.856254212554026,1.17629160639359,1,65,230.868735165075,68.9402578391269,11.0220793769808,1.08670141605422,"ingroup",-1,-25.1385356760378,1036.49310137855,0.867874221701346,1.17629160639359
"19",1,7,-46.5262257195411,91.3159419746844,1.77570625063501,-0.578379302492624,"ingroup",-1,-25.1385356760378,761.06464956087,-0.238872494691165,-0.600096452868101,1,7,-46.5262257195411,91.2195686424969,33.5706670281378,-0.578379302492624,"ingroup",-1,-25.1385356760378,710.783768213907,-0.46969921981392,-0.600096452868101
"20",1,66,-184.718948604478,88.1157921122292,-35.5413461777013,0.544908738217688,"ingroup",-1,-25.1385356760378,649.881951291342,-0.693346906553501,0.598281163546005,1,66,-184.718948604478,92.4372148136439,17.7422699459777,0.544908738217688,"ingroup",-1,-25.1385356760378,629.954465898708,-0.801636677738614,0.598281163546005
"21",1,54,29.3387666973896,70.896848797887,7.32307151016915,-0.308497597146076,"ingroup",-1,-25.1385356760378,812.429882372993,-0.0289101144306067,-0.312173691256168,1,54,29.3387666973896,70.1176548625692,28.4018338923576,-0.308497597146076,"ingroup",-1,-25.1385356760378,784.069178509768,-0.16874186771759,-0.312173691256168
"22",1,67,91.5489809794974,-85.6534937402262,-0.714324166368924,1.08835713148911,"ingroup",-1,-25.1385356760378,741.577407243831,-0.318529250002009,1.17805800311857,1,67,91.5489809794974,-85.6758150481338,-31.1148447373961,1.08835713148911,"ingroup",-1,-25.1385356760378,738.868983142491,-0.354363140178976,1.17805800311857
"23",1,79,-170.656192837677,56.4900635844661,-30.4209183788984,0.62249093083014,"ingroup",-1,-25.1385356760378,628.404416959563,-0.781139251366235,0.681049571727667,1,79,-170.656192837677,60.1652598312187,8.37131469043999,0.62249093083014,"ingroup",-1,-25.1385356760378,617.43519340929,-0.853048917683466,0.681049571727667
"24",1,64,106.319219285447,49.0478846242122,-15.5482011024226,0.783314399541701,"ingroup",-1,-25.1385356760378,891.430783520964,0.294016821546256,0.852623770074993,1,64,106.319219285447,50.9514810800787,11.541526488283,0.783314399541701,"ingroup",-1,-25.1385356760378,887.464426087586,0.25586597448101,0.852623770074993
"25",1,28,1.95741487357701,-4.75483302476888,-23.3654780010768,-0.29573144514668,"ingroup",-1,-25.1385356760378,749.382116298182,-0.286626439470878,-0.298554147337457,1,28,1.95741487357701,-1.99213596812348,-10.90105505143,-0.29573144514668,"ingroup",-1,-25.1385356760378,735.994268593362,-0.366168579696147,-0.298554147337457
"26",1,77,421.618128303815,11.1673845072052,44.9576419126316,-1.61301186071705,"ingroup",-1,-25.1385356760378,1024.04200698024,0.836083246682798,-1.70389214378045,1,77,421.618128303815,5.85418503136522,21.7014373678264,-1.61301186071705,"ingroup",-1,-25.1385356760378,1079.49754581523,1.04447831893962,-1.70389214378045
"27",1,35,-166.190466456237,97.4413814381704,0.321557601864922,0.0611150892956722,"ingroup",-1,-25.1385356760378,656.421624618539,-0.666615101736672,0.0821468695631089,1,35,-166.190466456237,97.5249632734615,35.2038278110063,0.0611150892956722,"ingroup",-1,-25.1385356760378,623.754769303356,-0.827096646695669,0.0821468695631089
"28",1,55,-386.45530334435,-44.4928136919997,-98.7239454634475,-0.449928479384586,"ingroup",-1,-25.1385356760378,432.55672261843,-1.58169335812581,-0.463058947220572,1,55,-386.45530334435,-32.8503248301082,-54.8437732950809,-0.449928479384586,"ingroup",-1,-25.1385356760378,380.576100173107,-1.82574573731668,-0.463058947220572
"29",1,89,16.1706753104044,-49.2176808350101,8.56231684468669,0.509038264365535,"ingroup",-1,-25.1385356760378,692.701071503892,-0.518317924724997,0.560012819722631,1,89,16.1706753104044,-50.2937141560362,-14.3501232503124,0.509038264365535,"ingroup",-1,-25.1385356760378,702.874169539528,-0.502181153988483,0.560012819722631
"30",1,50,-429.581445619667,6.92007416488026,-14.4664021907066,-1.3396470418151,"ingroup",-1,-25.1385356760378,322.649897542218,-2.03095246465586,-1.4122534293862,1,50,-429.581445619667,8.64287664865016,-3.1983619681276,-1.3396470418151,"ingroup",-1,-25.1385356760378,298.009463052178,-2.16481781699933,-1.4122534293862
"31",1,69,2.97341840728674,203.674517141468,34.8902750048458,0.290706290936067,"ingroup",-1,-25.1385356760378,909.66901021363,0.368568055493358,0.327085787276043,1,69,2.97341840728674,199.794626906185,87.0415866231077,0.290706290936067,"ingroup",-1,-25.1385356760378,868.798522728081,0.179211687810803,0.327085787276043
"32",1,75,198.831088678739,50.1172423821089,-20.3203994517377,0.496442778376683,"ingroup",-1,-25.1385356760378,989.00670705877,0.692871689722478,0.546575350498483,1,75,198.831088678739,52.5876441506355,10.0496243893748,0.496442778376683,"ingroup",-1,-25.1385356760378,976.184064001232,0.620206259916297,0.546575350498483
"33",1,84,-61.6855781012916,-83.0172607144395,-25.1665227263571,0.642808527936132,"ingroup",-1,-25.1385356760378,595.575978086949,-0.915329963421289,0.702725359868119,1,84,-61.6855781012916,-80.138886781837,-39.7826278694908,0.642808527936132,"ingroup",-1,-25.1385356760378,603.675100131468,-0.909556771303625,0.702725359868119
"34",1,74,-225.161037701852,-115.805888327544,38.6073611402519,0.967364320268606,"ingroup",-1,-25.1385356760378,392.308204023805,-1.74621465596551,1.0489770626485,1,74,-225.161037701852,-120.525190100993,-26.5044379244519,0.967364320268606,"ingroup",-1,-25.1385356760378,389.713870071367,-1.78822013677022,1.0489770626485
"35",1,23,-20.2615781464327,-128.595586537972,-24.0207841948117,-0.286965968224658,"ingroup",-1,-25.1385356760378,604.048571746103,-0.880697083664602,-0.289202715683379,1,23,-20.2615781464327,-125.909891921276,-55.7395007520283,-0.286965968224658,"ingroup",-1,-25.1385356760378,647.5551751277,-0.729356767955885,-0.289202715683379
"36",1,93,-67.6622351160109,-96.2795988152096,-38.6289949415381,0.86151843031246,"ingroup",-1,-25.1385356760378,574.884218550823,-0.99991034680775,0.936055585061445,1,93,-67.6622351160109,-91.8225842462832,-49.8515055810882,0.86151843031246,"ingroup",-1,-25.1385356760378,580.895344008949,-1.00310520142575,0.936055585061445
"37",1,29,161.166160015326,-114.060207549952,-2.25687227082894,-0.013457300539845,"ingroup",-1,-25.1385356760378,774.120087463196,-0.185506615335716,0.00258946349931789,1,29,161.166160015326,-113.935222489226,-41.9474818251283,-0.013457300539845,"ingroup",-1,-25.1385356760378,814.469810539603,-0.0438971860706275,0.00258946349931789
"38",1,44,24.1048019953578,-16.5048333439775,-7.47525578782982,1.76047184947849,"ingroup",-1,-25.1385356760378,744.381429875832,-0.307067425848058,1.89510225580342,1,44,24.1048019953578,-15.6396823960128,-8.88141739936567,1.76047184947849,"ingroup",-1,-25.1385356760378,744.177234502406,-0.332564022631675,1.89510225580342
"39",1,90,535.025816811596,-85.0749994266642,-16.9684134439532,-1.19858276890428,"ingroup",-1,-25.1385356760378,1200.13291543337,1.5558788020986,-1.26175928985529,1,90,535.025816811596,-83.1706099796933,-37.2991535927027,-1.19858276890428,"ingroup",-1,-25.1385356760378,1246.73611985045,1.7312682025851,-1.26175928985529
"40",1,41,-257.188411866128,-64.691475615246,4.29437860575358,-1.38588890414153,"ingroup",-1,-25.1385356760378,378.876777535522,-1.80111743984054,-1.46158646841531,1,41,-257.188411866128,-65.2811136409644,-21.5989796660486,-1.38588890414153,"ingroup",-1,-25.1385356760378,440.065815701458,-1.58144244161162,-1.46158646841531
"41",1,14,124.259796176453,-129.725977559741,15.9782318399043,0.409845864464213,"ingroup",-1,-25.1385356760378,714.064121986447,-0.430993548227961,0.454189604792848,1,14,124.259796176453,-131.781279603113,-40.4152428756371,0.409845864464213,"ingroup",-1,-25.1385356760378,745.289662263685,-0.327995673869194,0.454189604792848
"42",1,2,-12.3072999247829,-33.8199059755154,-20.384382964101,-0.284749240910584,"ingroup",-1,-25.1385356760378,702.075586554118,-0.47999831852496,-0.286837804548743,1,2,-12.3072999247829,-31.4467426730393,-20.1915910889057,-0.284749240910584,"ingroup",-1,-25.1385356760378,704.201060641283,-0.496732079870017,-0.286837804548743
"43",1,73,229.924949213498,14.2754720145253,-58.5817315166175,0.509599611403002,"ingroup",-1,-25.1385356760378,1002.88638556645,0.749606764736793,0.560611691695233,1,73,229.924949213498,21.2347973171007,-17.9006169693796,0.509599611403002,"ingroup",-1,-25.1385356760378,989.8956764865,0.676515020007529,0.560611691695233
"44",1,31,119.276376999373,-14.5176963504376,39.2384258377698,0.792900473020813,"ingroup",-1,-25.1385356760378,829.422890272696,0.0405511182179096,0.862850653537051,1,31,119.276376999373,-19.1852867047089,10.205906892533,0.792900473020813,"ingroup",-1,-25.1385356760378,830.767920858997,0.023033409065522,0.862850653537051
"45",1,46,89.7040943989549,-70.3915359049606,49.7211646512608,-0.995099556511228,"ingroup",-1,-25.1385356760378,635.024353707892,-0.754079358891155,-1.04467362864441,1,46,89.7040943989549,-76.3710274160379,-5.78504745537153,-0.995099556511228,"ingroup",-1,-25.1385356760378,739.785281354375,-0.350600226353894,-1.04467362864441
"46",1,82,-128.314984071112,33.5080174723621,-14.3235307880826,0.922800648556409,"ingroup",-1,-25.1385356760378,640.388271497998,-0.73215361486013,1.00143439794484,1,82,-128.314984071112,35.2470935701494,6.42906865905616,0.922800648556409,"ingroup",-1,-25.1385356760378,640.525260377698,-0.758226150280176,1.00143439794484
"47",1,60,112.338314050942,34.9005165240791,-30.0453895835464,-0.33420541197569,"ingroup",-1,-25.1385356760378,908.844962166512,0.365199646942484,-0.339600022475048,1,60,112.338314050942,38.5042545572241,0.74710918763912,-0.33420541197569,"ingroup",-1,-25.1385356760378,871.365181690887,0.189752051603019,-0.339600022475048
"48",1,21,71.6733927049929,-91.7770982924418,47.6064248889822,-0.199326339950546,"ingroup",-1,-25.1385356760378,645.668856016774,-0.710568506917864,-0.195704552230899,1,21,71.6733927049929,-97.532715034203,-14.315217406423,-0.199326339950546,"ingroup",-1,-25.1385356760378,714.177495892888,-0.45576237628833,-0.195704552230899
"49",1,26,18.2101945762619,72.1261553255035,88.6252790867087,0.732615330080467,"ingroup",-1,-25.1385356760378,798.826926531406,-0.0845140478835226,0.798535568462031,1,26,18.2101945762619,61.7147913951535,60.8196447002882,0.732615330080467,"ingroup",-1,-25.1385356760378,795.850362973372,-0.120360695170277,0.798535568462031
"50",1,40,-12.6250757927042,-118.122621907565,-96.8628249188882,-0.579561938256761,"ingroup",-1,-25.1385356760378,741.31897871503,-0.319585611787282,-0.601358145485442,1,40,-12.6250757927042,-106.792610259235,-80.6173860300059,-0.579561938256761,"ingroup",-1,-25.1385356760378,726.988313424205,-0.403152863605667,-0.601358145485442
"51",1,62,385.308148580259,2.95387748646216,-22.2969330155058,-0.558878098280767,"ingroup",-1,-25.1385356760378,1142.29290994458,1.31944990726366,-0.57929163186615,1,62,385.308148580259,5.59958650849222,-7.70579347663524,-0.558878098280767,"ingroup",-1,-25.1385356760378,1122.19281111051,1.21981272640819,-0.57929163186615
"52",1,33,629.834751812151,19.4521947092418,22.7179224668137,-0.317537106349699,"ingroup",-1,-25.1385356760378,1341.04133395266,2.13186114134496,-0.321817473705895,1,33,629.834751812151,16.7845821000448,15.9371971889336,-0.317537106349699,"ingroup",-1,-25.1385356760378,1347.30757850503,2.14427973886433,-0.321817473705895
"53",1,38,-178.57889761538,-250.800878185389,15.8155297144789,0.267211262427307,"ingroup",-1,-25.1385356760378,286.56435909395,-2.17845701453876,0.302020162751006,1,38,-178.57889761538,-252.988098601526,-84.064289239292,0.267211262427307,"ingroup",-1,-25.1385356760378,357.567945117936,-1.92023212136053,0.302020162751006
"54",1,12,257.242665990795,56.1676673259154,-8.25056441513136,-0.0671563802689954,"ingroup",-1,-25.1385356760378,1046.40487629441,0.927494518735899,-0.0546992931127061,1,12,257.242665990795,57.2154393966507,16.9746177915955,-0.0671563802689954,"ingroup",-1,-25.1385356760378,1020.53343422979,0.802333493389396,-0.0546992931127061
"55",1,96,256.453331656948,83.149303766224,31.9273246403345,0.265685859366113,"ingroup",-1,-25.1385356760378,1043.67627238479,0.91634097887465,0.300392789523221,1,96,256.453331656948,79.4699901317267,42.4891116349408,0.265685859366113,"ingroup",-1,-25.1385356760378,1032.24128920979,0.850413527591069,0.300392789523221
"56",1,32,11.4895242834306,63.6783781906678,23.0867057323159,2.49717472378496,"ingroup",-1,-25.1385356760378,859.565946313795,0.163764962451143,2.68105225484244,1,32,11.4895242834306,61.0222968171771,32.0029651829489,2.49717472378496,"ingroup",-1,-25.1385356760378,870.259063220501,0.185209612874654,2.68105225484244
"57",1,95,-113.352746810643,-64.3561598298065,-43.2842983440953,-1.08858546607397,"ingroup",-1,-25.1385356760378,626.66965945346,-0.788230308784169,-1.14440888568432,1,95,-113.352746810643,-59.3076607992649,-40.1904508498868,-1.08858546607397,"ingroup",-1,-25.1385356760378,625.256393573349,-0.82093000503649,-1.14440888568432
"58",1,51,162.081708396754,-112.03454066891,33.5122783503547,-0.31316577090451,"ingroup",-1,-25.1385356760378,727.769797508052,-0.374969734102158,-0.31715392316365,1,51,162.081708396754,-116.145403508739,-27.1506531755587,-0.31316577090451,"ingroup",-1,-25.1385356760378,803.319419910776,-0.0896879106492796,-0.31715392316365
"59",1,36,-30.4168133402731,-108.838628788052,-30.9519501557894,-1.77669655390078,"ingroup",-1,-25.1385356760378,653.783229990719,-0.677399898880491,-1.87851883377614,1,36,-30.4168133402731,-105.30697037663,-51.3532598064784,-1.77669655390078,"ingroup",-1,-25.1385356760378,713.963134604272,-0.456642682553294,-1.87851883377614
"60",1,43,-193.265726286891,95.7232592587589,16.6390829843167,0.841823757056849,"ingroup",-1,-25.1385356760378,633.10532723392,-0.761923640795453,0.915044361994217,1,43,-193.265726286891,93.8711904758289,41.0028373176479,0.841823757056849,"ingroup",-1,-25.1385356760378,627.399491326554,-0.812129057856356,0.915044361994217
"61",1,85,405.58805996595,20.0882788013415,-5.31550607100646,1.44025538822288,"ingroup",-1,-25.1385356760378,1162.60017678459,1.40245862442279,1.55347995976847,1,85,405.58805996595,20.7432127018021,5.14093288447358,1.44025538822288,"ingroup",-1,-25.1385356760378,1167.85861427682,1.40734608600601,1.55347995976847
"62",1,48,-25.5522331136245,60.888784182425,-58.0361555703016,-0.158866653785022,"ingroup",-1,-25.1385356760378,825.865514259215,0.0260098595808817,-0.152540216360962,1,48,-25.5522331136245,67.8416731338559,-0.905989592705577,-0.158866653785022,"ingroup",-1,-25.1385356760378,766.612158934006,-0.240431694735068,-0.152540216360962
"63",1,19,331.456252813794,-19.2019083783058,-13.436028151102,-0.75440060883935,"ingroup",-1,-25.1385356760378,1053.14397863973,0.955041516807901,-0.787884434127564,1,19,331.456252813794,-17.6338184538584,-12.1966293025164,-0.75440060883935,"ingroup",-1,-25.1385356760378,1052.53766646963,0.933763595941768,-0.787884434127564
"64",1,56,159.417226250933,-26.7262013256858,-39.6636670811044,1.93903410159439,"ingroup",-1,-25.1385356760378,839.69729428171,0.0825491430177148,2.08560104001274,1,56,159.417226250933,-22.0597281033829,-25.2203032783558,1.93903410159439,"ingroup",-1,-25.1385356760378,857.926578656528,0.134564445109907,2.08560104001274
"65",1,63,-47.6834299193186,-101.861091019252,22.382756949301,0.84047996712485,"ingroup",-1,-25.1385356760378,580.151244932251,-0.978380659597244,0.913610742372795,1,63,-47.6834299193186,-104.640484069099,-27.8654920460837,0.84047996712485,"ingroup",-1,-25.1385356760378,585.387454214066,-0.984657687968441,0.913610742372795
"66",1,10,-190.154765305588,60.1291112910928,-0.901497656379951,0.620776381774019,"ingroup",-1,-25.1385356760378,601.385443330282,-0.8915829835333,0.679220408470663,1,10,-190.154765305588,60.3110207888766,21.2909837829396,0.620776381774019,"ingroup",-1,-25.1385356760378,593.151439719235,-0.952773735761358,0.679220408470663
"67",1,5,-49.0858791724054,130.700716169957,-8.8215198046889,1.81015521658099,"ingroup",-1,-25.1385356760378,817.431053199383,-0.00846714798598368,1.94810685737121,1,5,-49.0858791724054,131.909218466694,43.5807909433388,1.81015521658099,"ingroup",-1,-25.1385356760378,861.093560909532,0.147570125082936,1.94810685737121
"68",1,25,46.6906059201799,-80.5133358686387,21.1455666633234,-1.68067045177064,"ingroup",-1,-25.1385356760378,617.54773411748,-0.825517420148132,-1.77607357733819,1,25,46.6906059201799,-83.11947219339,-20.6672099772712,-1.68067045177064,"ingroup",-1,-25.1385356760378,727.027872639656,-0.402990407849669,-1.77607357733819
"69",1,97,-174.087650942872,11.385669170587,-36.8085884297121,1.9446432274345,"ingroup",-1,-25.1385356760378,546.834931054471,-1.11456562713886,2.09158512478069,1,97,-174.087650942872,15.7614306664814,-10.3777585502547,1.9446432274345,"ingroup",-1,-25.1385356760378,576.178396991468,-1.02247604043216,2.09158512478069
"70",1,94,-245.505459678181,-152.391771467592,-18.1875583572113,-0.456211043101473,"ingroup",-1,-25.1385356760378,348.887046073999,-1.92370454898629,-0.469761487850535,1,94,-245.505459678181,-150.426987085205,-62.01160785506,-0.456211043101473,"ingroup",-1,-25.1385356760378,414.668895288578,-1.68573864310663,-0.469761487850535
"71",1,47,-128.292384123513,90.0856871227778,9.73211750995244,1.3300776394176,"ingroup",-1,-25.1385356760378,703.167898091623,-0.475533346444729,1.4359370471673,1,47,-128.292384123513,89.0450020729867,36.2569652412376,1.3300776394176,"ingroup",-1,-25.1385356760378,710.882472166886,-0.469293877465287,1.4359370471673
"72",1,4,-45.4086544498868,-23.9573960553752,-51.8054215071528,-0.575673657069167,"ingroup",-1,-25.1385356760378,731.367115210194,-0.360265208376405,-0.59720994041901,1,4,-45.4086544498868,-17.8487578404201,-28.9987978193596,-0.575673657069167,"ingroup",-1,-25.1385356760378,701.539957273603,-0.507660293547994,-0.59720994041901
"73",1,68,8.87630957027915,-129.50528805773,5.41396380339091,0.0209326787520696,"ingroup",-1,-25.1385356760378,599.141177585712,-0.90075672522334,0.0392783446400042,1,68,8.87630957027915,-130.308527545175,-44.4906106088715,0.0209326787520696,"ingroup",-1,-25.1385356760378,647.1978760861,-0.730824069196781,0.0392783446400042
"74",1,17,-121.343633139474,62.5292455933885,25.7365775079385,-0.243756709058638,"ingroup",-1,-25.1385356760378,631.599468743584,-0.768079042331801,-0.243105003315988,1,17,-121.343633139474,59.5577391530473,32.6314614850999,-0.243756709058638,"ingroup",-1,-25.1385356760378,620.052404098467,-0.842300955766992,-0.243105003315988
"75",1,22,59.8169691604528,-156.813696831503,0.402994153290833,-1.81994486337359,"ingroup",-1,-25.1385356760378,608.528866726634,-0.862383268134505,-1.92465820688581,1,22,59.8169691604528,-157.057276314546,-56.2919679009454,-1.81994486337359,"ingroup",-1,-25.1385356760378,768.161954267595,-0.234067231494636,-1.92465820688581
"76",1,24,-373.957370314403,206.495711985834,33.5921980777487,-0.232718287425105,"ingroup",-1,-25.1385356760378,513.662906235895,-1.25016079351231,-0.231328685108413,1,24,-373.957370314403,202.773157269118,87.5466527046339,-0.232718287425105,"ingroup",-1,-25.1385356760378,443.429708612569,-1.567628118963,-0.231328685108413
"77",1,86,-166.190034019955,-1.58524261879329,-1.75620772110691,-1.71355893897374,"ingroup",-1,-25.1385356760378,544.716171455781,-1.12322634537542,-1.81116059462451,1,86,-166.190034019955,-1.3791247420783,-1.2613598981936,-1.71355893897374,"ingroup",-1,-25.1385356760378,543.579490599198,-1.15634826014746,-1.81116059462451
"78",1,18,369.789908935583,65.9069392970688,26.0104547259428,-1.98216843782218,"ingroup",-1,-25.1385356760378,1063.16907104128,0.996020446479269,-2.09772610525936,1,18,369.789908935583,62.9071984860163,33.9550909727466,-1.98216843782218,"ingroup",-1,-25.1385356760378,1036.47708676503,0.867808455327658,-2.09772610525936
"79",1,37,447.475731303471,7.34284595540353,18.8067013935432,-0.505071981162445,"ingroup",-1,-25.1385356760378,1146.3238824457,1.33592705600347,-0.521888682627966,1,37,447.475731303471,5.12356181133775,10.039781362043,-0.505071981162445,"ingroup",-1,-25.1385356760378,1157.29944400214,1.36398329505793,-0.521888682627966
"80",1,6,292.602730918383,36.7111041587071,-1.47188178862466,0.920616046022906,"ingroup",-1,-25.1385356760378,1063.49830365745,0.997366229608543,0.999103759068583,1,6,292.602730918383,36.9313557027737,12.6365441168484,0.920616046022906,"ingroup",-1,-25.1385356760378,1062.59857256875,0.975080191524121,0.999103759068583
"81",1,39,541.66560782377,-90.4460742452399,67.2859921531531,0.0082701739128578,"ingroup",-1,-25.1385356760378,1109.43417434547,1.18513535321549,0.0257693764883882,1,39,541.66560782377,-98.5319107405895,-6.09630853298259,0.0082701739128578,"ingroup",-1,-25.1385356760378,1174.12375414746,1.43307480743047,0.0257693764883882
"82",1,59,-62.2746985297504,-86.698172699518,28.9418762122604,-1.0395019640113,"ingroup",-1,-25.1385356760378,506.466560077504,-1.27957683790407,-1.09204424894349,1,59,-62.2746985297504,-90.2358371255142,-19.8274495181028,-1.0395019640113,"ingroup",-1,-25.1385356760378,602.39403126209,-0.914817669662853,-1.09204424894349
"83",1,34,283.202565473281,-34.0828887279561,7.46823979032613,-0.463409664709057,"ingroup",-1,-25.1385356760378,958.417950134668,0.567835982467193,-0.477441323022739,1,34,283.202565473281,-35.010381872535,-9.33212513937926,-0.463409664709057,"ingroup",-1,-25.1385356760378,982.076273398859,0.644403487320058,-0.477441323022739
"84",1,72,314.368124539457,-211.738482181949,5.49044035998593,-0.758785278155,"ingroup",-1,-25.1385356760378,810.246748224189,-0.0378339724025459,-0.792562209883041,1,72,314.368124539457,-212.65347572156,-74.0631879717428,-0.758785278155,"ingroup",-1,-25.1385356760378,949.249505018236,0.509595518724026,-0.792562209883041
